2024-05-20 17:06:38,746: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 17:06:38,746: root: INFO: Current backtesting datetime 2024-02-26 09:30:00-05:00
2024-05-20 17:06:38,746: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 17:06:38,746: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:06:38
2024-05-20 17:06:38,746: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:06:38,762: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:05:31,876: alpaca.trading.stream: ERROR: error during websocket communication: 
Traceback (most recent call last):
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\site-packages\alpaca\trading\stream.py", line 168, in _run_forever
    await self._start_ws()
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\site-packages\alpaca\trading\stream.py", line 128, in _start_ws
    await self._connect()
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\site-packages\alpaca\trading\stream.py", line 59, in _connect
    self._ws = await websockets.connect(self._endpoint, **self._websocket_params)
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\site-packages\websockets\legacy\client.py", line 659, in __await_impl_timeout__
    return await asyncio.wait_for(self.__await_impl__(), self.open_timeout)
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\asyncio\tasks.py", line 501, in wait_for
    raise exceptions.TimeoutError()
asyncio.exceptions.TimeoutError
2024-05-20 17:08:04,955: root: ERROR: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-05-20 17:08:04,955: alpaca.trading.stream: INFO: starting trading websocket connection
2024-05-20 17:08:23,725: alpaca.trading.stream: ERROR: error during websocket communication: 
Traceback (most recent call last):
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\site-packages\alpaca\trading\stream.py", line 168, in _run_forever
    await self._start_ws()
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\site-packages\alpaca\trading\stream.py", line 128, in _start_ws
    await self._connect()
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\site-packages\alpaca\trading\stream.py", line 59, in _connect
    self._ws = await websockets.connect(self._endpoint, **self._websocket_params)
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\site-packages\websockets\legacy\client.py", line 659, in __await_impl_timeout__
    return await asyncio.wait_for(self.__await_impl__(), self.open_timeout)
  File "C:\Users\Asus\AppData\Local\Programs\Python\Python38\lib\asyncio\tasks.py", line 501, in wait_for
